account_id,company_name,company_size,industry,contract_type,acv_usd,tenure_months,seats_purchased,seats_active_last_30d,seat_utilization_rate,logins_last_30d,admin_logins_last_30d,features_adopted,mfa_enabled_pct,api_calls_last_30d,support_tickets_last_90d,critical_tickets_last_90d,nps_score,qbr_attendance_rate,exec_sponsor_changed_last_180d,days_since_last_login,discount_pct,payment_delays_last_year,expansion_revenue_last_year_usd,churned
5cef635f-0aa4-4221-889d-ce826bc122ce,Meyer-Anthony,231,Tech,Annual,47932,4,41,28,0.683,234,15,5,27.4,614,2,0,7.0,0.7,False,15,8.1,0,0,0
5268da05-22df-4fc7-95d8-6d572a40c8a0,Sparks-Washington,1352,Tech,Annual,71994,27,527,249,0.472,2234,139,0,42.0,845,6,3,3.0,0.61,False,9,9.7,1,0,0
c6c11767-4818-45fd-884e-0c9de31fcab2,Harris Group,1359,Tech,Annual,106071,9,556,206,0.371,0,0,5,100.0,757,1,0,6.0,0.42,False,52,22.1,1,0,0
48d03e7c-d03e-41e8-846f-47e1d595b00a,Lopez-Jackson,210,Tech,Multi-year,24433,13,63,35,0.556,482,29,7,48.9,497,4,0,,0.69,False,15,11.5,1,0,0
b1769135-4c36-4326-a7fa-b5732b163de0,"Cameron, Lopez and Farmer",1399,Retail,Annual,122407,30,250,197,0.788,2156,138,6,55.6,1135,3,0,8.0,0.66,False,9,10.0,0,0,1
fba52e6f-ed91-42cf-8fcd-3bd6ac39270a,Thompson LLC,1096,Tech,Annual,28417,41,247,215,0.87,3227,210,12,100.0,20059,0,0,,1.0,False,3,14.6,0,0,0
0cb0f49a-5e8a-4ef1-a432-895fa1dd3e77,Mercado-Martinez,3501,Education,Annual,197169,16,1157,1084,0.937,14578,870,12,86.8,7625,0,0,,0.84,False,0,17.2,0,26684,0
5bdc554c-1ad4-413a-b9e7-b9293d614651,Rivera-Hernandez,1244,Media,Multi-year,56550,48,187,85,0.455,954,45,7,40.9,275,4,0,9.0,0.71,False,56,12.0,1,0,0
a2df04f1-b034-4c22-877f-de9eb3412bfc,"Cook, Rivera and Chambers",2131,Finance,Annual,112195,57,558,107,0.192,550,31,0,5.8,1444,9,2,8.0,0.33,False,47,13.4,0,0,1
2f829d14-b90d-4023-903b-38e1d47a63a1,Mcclure Group,1124,Tech,Monthly,122109,21,78,15,0.192,128,8,0,52.9,195,3,2,,0.06,False,26,14.5,1,0,0
381be1fa-133f-4a23-a6b1-16cae1b7f6ad,"Murphy, Hood and Dennis",1955,Finance,Annual,75029,21,806,547,0.679,4397,289,8,28.3,33794,3,0,7.0,0.86,False,4,13.0,0,0,0
000babe5-0aae-4beb-8356-d7901ab67be2,Parker-Gill,161,Media,Annual,15754,13,36,10,0.278,110,8,3,32.7,29,4,2,4.0,0.56,False,6,10.0,1,0,1
e44a4dae-678c-463f-ac1a-6b1cf2e24ccf,Nguyen-Howell,582,Finance,Annual,43092,25,146,78,0.534,399,28,2,53.9,431,2,0,6.0,0.53,False,7,16.9,1,0,0
c083d982-ab50-4476-afbc-9fc76d6e611c,White-Solis,637,Tech,Annual,44357,41,286,142,0.497,594,38,4,56.7,1067,1,0,5.0,0.65,False,6,4.9,0,0,0
878eee2a-d87a-4ec8-87c7-e647f423db24,Gutierrez LLC,509,Telecom,Annual,30315,54,116,66,0.569,47,4,5,10.7,714,3,0,4.0,0.71,False,2,7.3,1,0,0
dfc38c83-76d8-4f94-b1f5-6f10752ea6ec,Anderson Inc,1084,Healthcare,Annual,75777,10,286,236,0.825,3980,237,12,37.1,8701,1,0,8.0,0.93,False,13,19.1,0,0,0
c04f628b-13dd-4584-b388-c6e3e130d640,Bryant Ltd,1337,Finance,Annual,87744,22,245,148,0.604,1359,69,7,57.1,1860,3,0,,0.79,False,6,17.2,0,5169,0
347ba8f2-a10d-4bf8-b9c7-a8b82c057bba,"Miles, Park and Gray",1024,Media,Annual,84464,36,423,288,0.681,2116,134,5,13.6,26338,5,1,7.0,0.85,False,4,11.1,0,0,0
58315730-46fa-492f-ac35-f34426b1bb3a,Hardy-Espinoza,547,Media,Annual,34712,4,135,59,0.437,159,14,1,53.0,801,8,3,7.0,0.43,False,8,16.6,4,0,0
2308c367-3544-47d7-afa2-72ee85673019,Shaw Inc,296,Healthcare,Annual,22848,1,79,8,0.101,18,2,1,0.7,87,9,3,5.0,0.38,False,20,5.1,0,0,1
0448a3c2-cd2e-4572-8087-69baaa7e89e0,"Kim, Garcia and Phillips",2224,Finance,Monthly,106596,22,604,413,0.684,1326,79,7,40.7,1006,3,0,,0.32,False,21,2.8,0,18247,0
632073f5-4201-420d-af03-b9e4bf350e05,Mccoy-Arroyo,977,Healthcare,Annual,61863,10,346,147,0.425,1409,87,6,38.1,2650,3,0,8.0,1.0,False,9,4.5,0,15298,0
e78de2a8-f2b4-4b6a-9334-e29e35759b90,Landry Ltd,217,Tech,Annual,25276,9,64,55,0.859,619,30,12,81.0,3143,0,0,9.0,0.97,False,0,8.8,0,2883,0
4a06c6af-5196-4217-9012-a0445d3250d8,Calderon LLC,538,Healthcare,Multi-year,35948,10,132,116,0.879,926,56,3,38.1,2382,7,0,7.0,0.71,False,18,7.7,1,0,0
db028a4f-d785-4b47-b760-f86edee0dadb,Mcdowell and Sons,98,Tech,Monthly,19594,11,34,27,0.794,376,23,10,69.3,61,3,0,,0.53,False,2,14.0,0,0,0
a147f15d-ba3a-4634-84af-c4a463082c9b,Potter Ltd,692,Retail,Monthly,38054,30,233,84,0.361,977,60,5,69.3,231,3,0,7.0,0.41,False,51,18.3,1,0,1
f29fbd11-7418-465c-8a3a-57f37082b024,Cochran PLC,535,Manufacturing,Multi-year,45274,2,198,75,0.379,307,22,2,35.5,148,5,2,5.0,0.45,False,19,14.1,1,0,0
edd23412-b3e4-40a7-a32c-9414679d1177,Gonzalez-Rose,354,Telecom,Monthly,32828,28,93,41,0.441,382,21,3,42.9,162,7,2,3.0,0.1,False,1,10.8,0,0,1
f5e5dbcb-835a-4176-ab05-8217ecb5cd26,"Hartman, Welch and Lane",3801,Education,Multi-year,152121,17,1867,828,0.443,4180,228,4,30.8,3251,3,1,5.0,0.32,False,32,8.6,2,0,1
e6b3a31c-d67e-4fbd-8feb-d3954d4bd5ca,Scott-Cox,186,Tech,Multi-year,40520,6,57,50,0.877,639,35,12,42.4,24499,0,0,10.0,0.99,False,0,12.3,0,0,0
1c254ed5-f9b2-45f9-98e2-08fc511172df,Jones and Sons,1447,Tech,Monthly,51049,34,592,147,0.248,1917,112,3,14.3,456,2,0,4.0,0.43,False,6,18.3,0,10041,0
a781f383-43a8-4b97-b604-8d3bc8042433,Andersen-Garcia,7372,Healthcare,Monthly,88145,29,1914,1074,0.561,11698,747,6,65.7,13137,3,0,7.0,0.56,False,16,14.6,0,0,0
8f6ddf24-0b70-4919-bdf3-273036a611ed,"Smith, Martinez and Wilkins",2175,Tech,Multi-year,86959,11,439,129,0.294,1055,69,3,30.3,1187,4,1,5.0,0.43,True,9,13.5,0,0,1
a5862189-e154-4b64-9fab-bd2b0ce693a7,Davis-Miller,642,Tech,Annual,33464,32,184,161,0.875,1488,74,10,67.4,2204,2,0,9.0,0.62,False,1,8.9,0,0,0
ca6e251f-b8f7-48c1-b901-4c3253c21194,Pena-Chaney,191,Manufacturing,Annual,7680,51,59,28,0.475,325,20,6,43.0,1811,2,0,9.0,0.7,False,5,0.0,0,2030,0
8ed030fe-5263-48c1-a3fe-51ba3720a0aa,"Wilson, Jordan and Morris",149,Finance,Monthly,44396,2,28,15,0.536,131,9,7,32.3,180,6,1,6.0,0.55,False,6,18.1,1,9410,0
f6a9e612-c00b-4565-917c-f5130e3e2a64,Watson-Davis,423,Tech,Annual,51653,9,165,117,0.709,917,55,4,43.0,688,1,0,,0.98,False,2,8.9,0,0,0
7240b9d0-8845-4d36-aa2f-68fd829b54aa,Diaz Group,312,Healthcare,Multi-year,44921,38,76,39,0.513,526,33,2,0.0,163,4,0,5.0,0.62,False,3,13.8,1,0,0
983157ba-5fd2-4c88-a3ba-42afbc254282,"Cox, Hughes and Keith",301,Telecom,Annual,30034,19,105,84,0.8,966,50,7,71.4,2138,0,0,10.0,0.76,False,24,0.0,0,0,0
b9d84134-1e7d-4996-b5ee-7b5614deb8cd,Martin-Gentry,465,Manufacturing,Monthly,51717,15,84,33,0.393,155,9,6,35.4,771,6,1,,0.07,False,24,12.0,0,0,1
9847cba3-c128-4281-a62b-501073b0cc45,Gutierrez-Juarez,594,Tech,Annual,42748,37,159,64,0.403,601,37,0,27.6,491,3,0,6.0,0.28,True,23,10.7,1,0,1
e2fb4490-8a19-4abd-a246-5a58dbe4c17c,Stewart Ltd,1134,Healthcare,Annual,103345,13,237,109,0.46,0,0,5,72.5,269,4,2,,0.42,False,74,12.9,1,0,1
572c7e55-c938-4142-92f9-c886fd1b1f8c,Ramirez Inc,170,Media,Monthly,25774,37,41,28,0.683,80,4,10,40.0,134,5,1,7.0,0.22,False,3,16.5,0,0,0
e10a2052-21b8-4e98-a014-55380c5a9603,"Preston, Murray and Delgado",314,Tech,Annual,34031,7,111,104,0.937,1855,120,12,75.6,3314,1,0,,0.88,False,1,11.7,0,9204,0
5a392074-ee42-486c-a5f6-7576cb9f9256,"Leonard, Maldonado and Matthews",558,Retail,Annual,49523,22,67,29,0.433,277,14,6,6.7,1248,7,0,,0.64,True,15,21.1,0,0,0
352a3e88-7238-4a38-bbc8-00b2947d26e6,Rodriguez LLC,536,Manufacturing,Monthly,85533,42,86,52,0.605,278,24,5,33.1,839,1,0,7.0,0.49,False,10,9.9,1,0,0
0a04f4c2-d320-4db6-ad4f-c6e921a47d2c,Booker-Conley,5014,Manufacturing,Multi-year,194644,5,1062,701,0.66,7509,437,6,82.3,4536,6,0,7.0,0.55,False,5,6.5,0,0,0
60811bea-32e9-43bd-bf44-2a6a88becdff,Hill-Rogers,859,Tech,Annual,41840,11,149,114,0.765,1994,112,9,81.7,1457,0,0,7.0,1.0,False,3,10.7,0,0,0
76b64f05-cadb-40d8-9ccd-a376dad99b12,Peterson and Sons,113,Media,Monthly,21395,15,15,8,0.533,37,2,6,61.2,9,3,1,9.0,0.68,False,19,15.9,1,6440,0
fa5814e8-4ae4-4117-8ccb-e941e31dffab,"Johnston, Edwards and Alexander",1054,Finance,Monthly,86840,70,440,233,0.53,1399,86,2,28.1,4669,3,1,8.0,0.25,False,1,3.1,2,0,1
71f268d5-2ee6-4606-a97e-aa2e75f286b6,Lee Inc,1212,Tech,Annual,73287,27,149,94,0.631,1182,73,10,66.6,400,2,0,8.0,0.6,False,6,10.7,0,0,0
057b9a2b-7c37-4ba2-8fe0-801cc2d58a7a,Alvarado-Clark,580,Tech,Annual,48873,6,196,113,0.577,1236,84,6,44.2,3396,5,0,8.0,0.88,False,4,6.3,0,0,1
763f1af2-5170-4566-af69-f8085e2993ff,Underwood-Thompson,175,Healthcare,Annual,15873,77,44,41,0.932,686,44,9,68.4,775,1,0,9.0,0.97,False,1,16.7,0,3480,0
244a9867-49c5-4a67-9f12-1f920387632e,Smith Inc,4600,Tech,Annual,179713,65,568,402,0.708,346,24,5,75.2,27601,5,0,,0.68,False,9,25.1,0,0,0
aedcb6d5-e158-42e9-86be-497011a81e8a,Crawford-Burke,205,Manufacturing,Annual,16449,26,38,15,0.395,79,7,3,37.9,185,6,0,1.0,0.41,False,1,7.5,0,0,1
6a507608-04d7-4934-bfc0-1371a9b4e352,"Davis, Moore and Patterson",1376,Education,Monthly,75800,92,137,34,0.248,0,0,4,60.2,194,4,0,5.0,0.09,False,70,0.0,2,0,1
7c891d28-fa81-4f6f-96d0-89cf2f5b1e7d,"Berry, Howard and Monroe",829,Tech,Annual,47306,13,77,55,0.714,795,47,9,90.4,1008,0,0,9.0,0.84,False,4,10.7,0,3943,0
bc96db17-19d2-43b0-bceb-2a933c706c99,Bishop PLC,1288,Education,Annual,119333,17,272,209,0.768,2231,139,12,41.8,2090,0,0,10.0,1.0,False,1,14.8,0,0,0
b467ba40-a2ce-4999-9886-2733a06d935c,Hull-Knox,4348,Telecom,Annual,310662,9,1695,1139,0.672,9190,567,4,9.4,8815,5,0,,0.49,False,11,5.9,0,0,0
98fc46ef-328d-4105-a595-1e6c98928e9d,Evans-Knight,1234,Tech,Multi-year,49666,37,283,143,0.505,1306,91,4,69.3,825,4,0,6.0,0.53,False,1,15.8,1,0,0
b7db0044-f516-4afb-8681-3ac5a568c441,Rubio Ltd,360,Manufacturing,Annual,37415,83,110,88,0.8,1239,73,12,63.7,327,0,0,,0.84,False,5,20.6,0,8185,0
6ecdafc4-2634-414d-a143-6126148d1574,"Morris, Price and Keith",2245,Telecom,Monthly,99283,46,242,90,0.372,86,6,0,72.1,1463,7,1,,0.15,False,90,20.7,2,0,1
df0a48f5-4223-439b-be77-5f09a45dc798,Soto-Martinez,332,Education,Monthly,42996,10,148,70,0.473,0,0,2,45.8,265,4,1,5.0,0.29,True,53,14.0,0,0,1
3a9bf930-c04a-4da9-bc8b-363fa532df55,Curry Group,796,Healthcare,Annual,62709,13,158,86,0.544,897,57,7,90.9,684,2,0,,0.82,False,9,18.2,1,0,0
a6e0f5fb-728a-4f60-be93-ab0284904e1d,Mcbride Inc,160,Media,Annual,19735,42,22,9,0.409,43,3,4,58.1,9,6,0,6.0,0.63,False,2,8.8,0,0,0
8e6d0d39-bef1-4c19-af45-faf63443d858,Garrett-Delgado,213,Manufacturing,Monthly,28404,9,45,28,0.622,261,17,5,54.6,143,2,1,9.0,0.5,False,3,5.4,0,0,0
2da5fad6-d8cc-4c3b-befa-25b7e3b38b07,Becker PLC,704,Finance,Annual,51442,21,342,188,0.55,1057,68,3,38.7,2817,0,0,,0.39,False,5,15.7,1,0,0
b6bb8051-bd4a-4361-bf13-01198729eba2,Williams PLC,997,Tech,Multi-year,130419,4,332,247,0.744,3695,186,8,41.8,1054,3,0,8.0,1.0,False,6,19.4,1,0,0
1d91e300-2a88-4a16-89ab-4c2257cd83d4,"Floyd, Alvarez and Lee",102,Healthcare,Annual,12804,17,11,10,0.909,138,10,11,18.9,58,2,0,10.0,0.94,False,0,2.6,0,0,0
a25c47e2-40df-4a03-b11a-4c058be265b9,"Taylor, Howard and Wheeler",1149,Finance,Annual,83365,26,141,67,0.475,807,56,8,65.1,418,0,0,7.0,0.75,False,16,10.1,0,30787,0
7e576891-a4cf-42fb-90bc-d5f8159dc7c9,Bass-Martin,270,Finance,Annual,38673,26,106,28,0.264,240,15,7,34.8,334,4,0,7.0,0.74,False,3,14.2,0,0,0
aa8e0c47-0442-4544-a41a-8204b86d2834,"Jackson, Woods and Harmon",2718,Tech,Annual,150239,34,1170,240,0.205,657,41,0,26.1,1816,10,4,5.0,0.44,False,5,25.8,1,0,1
fa3b344a-e190-4008-89ae-44fa71650bf2,Lee-Cline,452,Education,Annual,38141,62,39,16,0.41,165,8,7,46.5,422,4,0,4.0,0.84,False,26,7.0,0,0,0
bc429e8b-c370-4998-a033-dd8224b2f10b,"Gallagher, Taylor and Scott",193,Manufacturing,Annual,44575,48,35,16,0.457,30,1,4,25.1,74,5,1,4.0,0.6,False,4,15.4,1,0,0
e5f13f85-63c9-4bd8-bc96-dc91d218e3ec,Mcintyre-Smith,723,Finance,Annual,24698,45,52,27,0.519,0,0,4,40.9,30,3,2,4.0,0.33,False,41,1.8,1,0,1
d9419731-8f76-4770-a67b-7c83f1f39a2c,Aguilar-Shannon,243,Tech,Monthly,19116,41,26,7,0.269,67,3,5,0.0,19,6,3,,0.24,False,6,13.3,0,0,0
6995950f-0c2c-4040-af14-8b62f30794de,Stevens-Cummings,2686,Tech,Annual,163230,27,301,171,0.568,852,37,5,49.7,2997,4,1,7.0,0.55,False,6,12.1,0,16895,0
94887602-ff66-4000-8afc-154ee85dcbc6,"Torres, Lara and Marsh",666,Tech,Annual,38129,22,164,134,0.817,1217,66,9,72.6,519,2,0,9.0,0.9,False,3,4.1,0,14779,0
1b778cb6-8c4b-4598-b67b-83dcb1ac7e24,Cabrera PLC,563,Retail,Monthly,33677,50,31,11,0.355,16,1,2,0.0,82,5,1,3.0,0.29,True,43,5.8,4,0,1
0f985751-c7e1-4ea3-bda7-d2c070a7bd30,Hoffman and Sons,1275,Tech,Annual,66406,42,473,281,0.594,1218,65,6,35.3,22340,4,1,7.0,0.83,False,3,21.3,1,8899,0
c86275fb-8f64-4261-93ab-98b93b94f176,Buchanan-Morris,220,Telecom,Annual,20372,12,51,11,0.216,94,8,4,72.0,167,3,0,10.0,0.48,True,1,9.8,0,0,1
474bbf32-01a6-42c0-b3bf-5b39801cb2e0,"Bell, Fowler and Diaz",161,Finance,Annual,29842,36,37,18,0.486,120,4,6,39.8,165,1,0,6.0,0.77,False,13,0.6,0,4833,0
fcdf2376-248e-4e0d-b3c6-21c75b8b76a4,Gonzalez LLC,1042,Tech,Annual,101834,27,503,367,0.73,4485,290,9,44.2,17505,3,0,10.0,0.75,False,1,9.9,0,37697,0
692272e8-0308-4bef-8e0f-1560244b5592,"Jones, Blair and Fitzgerald",198,Education,Monthly,27127,32,39,30,0.769,441,30,7,68.0,450,3,0,,0.71,False,6,22.9,0,1701,0
79112483-b5d8-4ac0-a4fd-189b977c952b,Clark Ltd,198,Finance,Monthly,39927,55,14,13,0.929,179,6,11,33.8,130,2,0,10.0,0.7,False,1,0.6,0,0,0
3b83959d-f4fd-4fca-a05a-3142e46b6a39,"Hill, Walker and Wilson",1670,Finance,Annual,54056,13,388,179,0.461,2449,159,7,26.4,1527,5,0,6.0,0.83,False,9,13.4,0,0,1
a36e590f-d0fc-4da2-ae5e-6e97893b9b91,Lucas-Thompson,1185,Tech,Monthly,78972,11,308,61,0.198,313,24,4,22.2,110,7,1,,0.12,False,27,30.2,0,0,0
edd08198-4b13-4259-97a8-7b603ffbc52b,Middleton-Brewer,167,Retail,Annual,40537,29,44,14,0.318,15,1,5,74.0,26,2,0,5.0,0.48,False,4,3.6,0,7197,1
b1615828-0c10-4876-a259-47ecf3455d53,"Scott, Guzman and Martinez",337,Finance,Multi-year,53252,14,87,66,0.759,358,28,7,26.3,485,1,0,10.0,0.74,True,27,11.8,0,0,0
5b7540f7-b1b3-4e3d-ae3f-885b59bac8a8,"Brown, Thomas and Joyce",246,Education,Annual,52982,5,49,28,0.571,162,3,4,46.3,112,2,0,7.0,0.83,False,1,9.4,0,0,0
05347849-48ed-4113-bcd5-bc0c2821dada,Castro-Davis,4694,Retail,Annual,138193,8,1388,252,0.182,1037,51,2,68.9,531,6,0,,0.47,False,13,21.1,1,0,0
c27ff0f3-0855-4d9e-8de2-a8fa6e231bf0,"Wells, Cobb and Myers",1802,Media,Annual,142183,93,796,324,0.407,4682,288,10,29.6,875,2,0,8.0,0.64,False,3,14.4,0,0,0
6a677c79-ac6d-4291-b5d9-118e5c173049,Conway-Bond,419,Retail,Monthly,34614,25,89,55,0.618,532,29,7,10.3,347,1,0,5.0,0.62,False,22,15.2,1,0,0
7cd45410-3527-4046-95be-0649d979a2bc,"Reese, Evans and Thomas",1254,Manufacturing,Annual,100561,36,365,365,1.0,6262,400,12,100.0,4656,0,0,10.0,1.0,False,0,9.9,0,29666,0
3ff33460-b003-43e6-b0de-bb9236cdcde6,Perez-Allen,150,Manufacturing,Annual,37449,20,65,65,1.0,929,55,12,66.7,1267,1,0,10.0,1.0,False,0,5.5,1,11773,0
ce96d08b-6c44-43fd-8498-74e3a870f090,Roberts-Gonzalez,317,Healthcare,Monthly,25279,52,73,28,0.384,190,7,3,23.9,69,5,1,4.0,0.3,False,3,13.3,0,4585,1
107026e3-c2c5-48d5-b79b-c04000dd7f0a,Walker-Richmond,746,Manufacturing,Monthly,27626,2,83,45,0.542,383,26,5,42.7,143,5,0,8.0,0.42,False,5,8.1,0,0,0
331b68f5-dc99-4510-80df-6c639b48ba2c,Castillo-Webster,1094,Retail,Annual,152907,69,268,75,0.28,400,27,2,52.4,218,7,4,5.0,0.38,False,5,12.2,1,0,1
de3aa945-3a37-4dd4-918c-d31c4c262d7a,Brown-Smith,598,Tech,Monthly,61784,25,166,90,0.542,254,16,4,7.5,95,2,0,5.0,0.32,True,13,2.6,0,0,1
9c40a6fc-7be9-4b0d-895b-61fde7ecf4de,Butler Ltd,874,Manufacturing,Monthly,61146,14,385,315,0.818,5754,333,8,42.1,1128,4,0,,0.57,False,8,1.9,0,0,0
2cc61cb1-51d7-4dbe-a700-8dccd04defe8,Jacobson-Garcia,725,Finance,Annual,53471,62,315,277,0.879,3170,195,8,79.2,12879,0,0,10.0,0.88,False,1,6.9,0,11562,0
586a4349-21b1-49d9-a755-06eb7af22211,"Murray, Garrison and Quinn",556,Healthcare,Annual,21036,35,220,144,0.655,366,22,4,74.3,1461,6,1,4.0,0.46,False,29,9.4,1,0,0
1ca2c777-5f6f-4876-b6ae-e1b3926ed7db,Odonnell-Parsons,480,Tech,Annual,48425,22,107,53,0.495,539,29,6,74.5,286,8,1,5.0,0.3,True,15,18.3,0,0,0
dd3c55d4-f41c-4d18-b746-c53d90a606a8,"Grimes, Williams and Jones",416,Tech,Monthly,33063,6,73,1,0.014,3,0,0,28.7,1,5,1,4.0,0.14,False,20,12.1,1,0,0
522abef2-21cc-43c9-85b9-fc57b10b6a03,Carter-Long,858,Tech,Annual,64457,23,213,90,0.423,430,28,7,81.9,216,4,0,7.0,0.77,False,6,15.8,0,0,0
423af552-7933-4cab-a785-b5a762a7e22c,Lloyd Ltd,1045,Tech,Multi-year,71911,27,203,93,0.458,601,33,2,1.1,313,2,1,5.0,0.71,False,20,9.3,1,0,1
c39444fe-b530-436f-8944-6467d874eba2,Gregory-Russell,827,Tech,Annual,15988,30,406,173,0.426,723,45,3,47.5,1448,2,0,,0.67,False,1,0.0,0,0,1
c085f505-2488-444e-a1b5-cefbc6aa7350,Ramirez LLC,182,Tech,Multi-year,30284,12,16,6,0.375,37,2,1,0.0,15,3,1,3.0,0.31,False,10,17.8,1,0,0
6569c22a-3f49-42fa-b1a5-19dc3b717634,Hobbs-Potter,222,Retail,Annual,30248,12,62,27,0.435,231,13,5,77.2,334,5,0,5.0,0.75,False,3,23.4,0,0,0
fe401fb6-b5d1-4633-9f3e-9e94fc07e83a,Johnson PLC,1032,Finance,Monthly,80247,8,230,94,0.409,1048,57,0,42.4,246,5,0,3.0,0.05,False,7,10.2,2,0,0
32d8740a-17dd-40cf-bc11-cb1a814dc89d,Taylor PLC,3357,Telecom,Annual,132975,13,1335,627,0.47,4824,303,5,78.3,5303,7,1,4.0,0.31,False,30,16.9,1,0,0
473cc426-7dd2-48ba-b4e1-b8be362035bf,Brown-Williamson,787,Education,Annual,61115,39,251,227,0.904,4718,278,12,57.0,7425,0,0,10.0,0.96,False,1,6.9,0,0,0
9549a669-c707-4f55-8268-1b096db4014f,Wilson Inc,423,Tech,Multi-year,44247,80,33,10,0.303,59,4,1,4.6,94,6,2,6.0,0.35,False,7,14.1,2,0,0
5a59e1b0-c883-44f0-80b0-6fdbdc428aff,"Juarez, Oliver and Bright",851,Finance,Annual,70091,19,300,152,0.507,0,0,4,56.4,656,4,0,5.0,0.44,False,69,0.7,1,0,1
83b95134-72e0-403d-9ea1-dff48b16775d,"Anderson, Brown and Pruitt",190,Healthcare,Annual,30898,31,52,52,1.0,837,50,11,60.4,570,0,0,9.0,1.0,False,1,14.4,0,5255,0
34e5b32a-19eb-41e8-991a-3c3054211580,"Nelson, Fletcher and Collins",2807,Finance,Multi-year,143922,7,919,806,0.877,14399,855,12,100.0,59618,0,0,10.0,1.0,False,1,31.4,0,24011,0
a5a5b2ff-c6b1-4277-a5a1-4808c653208e,Cervantes-Hall,817,Healthcare,Annual,128447,8,75,32,0.427,99,5,5,55.2,154,5,1,4.0,0.51,False,36,10.7,0,0,0
fbded363-ef46-4036-9520-e83080b29383,Parks-Arias,318,Retail,Annual,26025,49,89,48,0.539,330,24,5,36.5,357,4,1,6.0,0.61,False,13,13.6,0,0,0
8129dabf-bb9b-43d8-a431-6db71ff26969,"Miller, Moss and Moore",554,Retail,Annual,41786,1,159,101,0.635,253,18,4,51.2,1422,1,0,7.0,0.47,False,1,19.5,1,0,0
41c4551f-ecc4-45f7-990d-7b7e502c3163,Miller and Sons,373,Finance,Multi-year,75367,35,43,33,0.767,455,29,11,59.5,1850,1,0,8.0,0.74,False,1,10.8,0,5637,0
aa2e81f7-1c68-4e07-a9fa-ccd481f82319,Reynolds Ltd,2815,Manufacturing,Monthly,121029,36,919,248,0.27,1131,60,3,43.4,1708,3,1,,0.38,False,20,9.6,1,0,0
927aaae3-0280-4dd4-8551-bb839c6d0ae7,Barber-Parker,532,Finance,Annual,68778,50,244,33,0.135,354,31,8,34.6,621,4,0,10.0,0.53,False,3,7.5,2,0,1
35ccba57-6b19-4176-acd8-0c7432aefcea,Torres-Knight,789,Education,Annual,63365,32,48,29,0.604,231,14,9,70.6,31,3,0,10.0,0.76,False,2,7.7,0,20762,0
7167b03a-9e6c-480b-b42b-7c28c536c5af,Williams Group,1250,Telecom,Multi-year,72216,6,205,80,0.39,526,30,7,16.6,1227,4,0,8.0,0.88,False,3,1.8,0,0,0
1de2a377-654c-4feb-9d8b-1abeac704f9c,Johnson and Sons,294,Finance,Multi-year,49249,59,58,24,0.414,74,3,7,0.3,609,5,0,7.0,0.54,False,5,2.8,3,0,0
f31fd141-5b78-4b65-a3b0-b0cfb6777fb0,Benson and Sons,823,Education,Annual,75746,15,243,140,0.576,867,45,5,38.2,2795,5,0,6.0,0.64,False,18,12.0,0,0,0
77348e38-545e-4442-a865-8057d5cc0733,Russell LLC,900,Education,Monthly,35166,56,345,56,0.162,0,0,2,22.0,78,4,0,6.0,0.17,False,23,14.7,1,0,0
fe7ff9d6-bdde-4de9-be08-a74e1f901c59,Smith-Martin,120,Healthcare,Annual,20783,47,42,28,0.667,346,25,5,30.4,95,3,0,5.0,0.27,False,23,23.2,0,5135,1
8a295983-1221-4c7e-8f52-1d9d47d69899,Sanchez-Wilson,878,Tech,Multi-year,42983,31,226,167,0.739,1676,104,7,74.3,6148,2,0,6.0,0.67,False,12,19.8,0,0,0
12215106-6872-4f78-9ec2-a1de9cb52197,"Robinson, Waller and Leblanc",632,Education,Annual,87360,48,305,189,0.62,3740,240,6,53.9,17486,2,0,,0.63,False,3,4.9,0,13155,0
0e9aac85-0157-447d-a7bd-2711b69968f6,Rose LLC,767,Finance,Multi-year,119006,64,156,82,0.526,300,16,5,60.8,751,3,0,7.0,0.39,False,8,9.4,2,0,0
3387c1e0-48b7-43b6-b17c-8d3a561ed6cb,"Arellano, Thomas and Carey",692,Tech,Annual,117400,35,279,123,0.441,1639,75,8,65.1,39548,1,0,7.0,0.89,False,3,7.2,0,0,0
bf861ea3-5806-4f1a-8cca-352e834bbf2e,Huerta-Lam,885,Retail,Annual,74188,44,373,281,0.753,2022,120,9,93.0,2818,3,0,9.0,0.99,False,1,14.0,0,0,0
aa328c71-7c08-4799-abe0-6fe8ec6a7e40,Ortega Group,2896,Healthcare,Monthly,108882,11,276,113,0.409,1638,107,8,40.2,3174,4,0,5.0,0.39,False,0,11.6,0,0,0
54d10873-947e-49ac-b956-ba7f39a34151,Clark and Sons,182,Tech,Annual,28314,41,13,5,0.385,43,3,9,61.7,18,5,0,4.0,0.77,False,11,19.1,0,0,0
113d5fdf-41f2-4944-8a56-425f53d24573,"Roberts, Patterson and Rodriguez",457,Telecom,Annual,29701,10,226,92,0.407,725,38,4,43.7,1143,2,0,7.0,0.78,False,6,3.8,1,0,0
26638888-b0cf-4c42-9c00-2437e2a916fa,"Knapp, Mccann and Gonzalez",1385,Tech,Annual,214974,29,293,156,0.532,2044,133,6,26.4,341,3,0,8.0,0.97,False,1,26.0,0,0,0
